m,l0,phi,eps,is_sat
0.41457286,0.043517586,1.2755005,0.25368735,True
0.4170854,0.043517586,1.2755005,0.25417715,True
0.41959798,0.043517586,1.2755005,0.25466925,True
0.42211056,0.043517586,1.2755005,0.2551634,True
0.4246231,0.043517586,1.2755005,0.2556593,True
0.42713568,0.043517586,1.2755005,0.2561577,True
0.42964825,0.043517586,1.2755005,0.25665843,True
0.4321608,0.043517586,1.2755005,0.2571611,True
0.43467337,0.043517586,1.2755005,0.25766584,True
0.4371859,0.043517586,1.2755005,0.25817356,True
0.4396985,0.043517586,1.2755005,0.25868288,True
0.44221106,0.043517586,1.2755005,0.25919482,True
0.4447236,0.043517586,1.2755005,0.2597089,True
0.44723618,0.043517586,1.2755005,0.26022512,True
0.44974872,0.043517586,1.2755005,0.26074407,True
0.4522613,0.043517586,1.2755005,0.26126525,True
0.45477387,0.043517586,1.2755005,0.26178905,True
0.45728642,0.043517586,1.2755005,0.2623146,True
0.459799,0.043517586,1.2755005,0.2628432,True
0.46231157,0.043517586,1.2755005,0.26337412,True
0.4648241,0.043517586,1.2755005,0.26390752,True
0.46733668,0.043517586,1.2755005,0.2644436,True
0.46984923,0.043517586,1.2755005,0.26498225,True
0.4723618,0.043517586,1.2755005,0.2655239,True
0.47487438,0.043517586,1.2755005,0.26610386,True
0.47738692,0.043517586,1.2755005,0.26664418,True
0.4798995,0.043517586,1.2755005,0.26718712,True
0.48241204,0.043517586,1.2755005,0.26773292,True
0.4849246,0.043517586,1.2755005,0.26828134,True
0.4874372,0.043517586,1.2755005,0.26883286,True
0.48994973,0.043517586,1.2755005,0.26938683,True
0.4924623,0.043517586,1.2755005,0.26995042,True
0.49497488,0.043517586,1.2755005,0.27051654,True
0.49748743,0.043517586,1.2755005,0.2710853,True
0.5,0.043517586,1.2755005,0.27165708,True
0.0,0.043819092,0.0087652225,6.2334937e-07,False
0.0025125628,0.043819092,0.40414098,6.2419804e-07,False
0.0050251256,0.043819092,0.53496695,6.480309e-07,False
0.007537688,0.043819092,0.6201598,6.944404e-07,False
0.010050251,0.043819092,0.6830512,7.576334e-07,False
0.012562814,0.043819092,0.73258644,8.388473e-07,False
0.015075376,0.043819092,0.7732252,9.386303e-07,False
0.01758794,0.043819092,0.8071825,0.0008073231,False
0.020100502,0.043819092,0.8359677,0.0026630247,False
0.022613065,0.043819092,0.86111695,0.004492224,False
0.025125628,0.043819092,0.8833742,0.006311609,False
0.027638191,0.043819092,0.9032809,0.008130781,False
0.030150753,0.043819092,0.92124295,0.009955103,False
0.032663316,0.043819092,0.9375715,0.011787988,False
0.03517588,0.043819092,0.9525111,0.013631653,False
0.03768844,0.043819092,0.96625584,0.015487146,False
0.040201005,0.043819092,0.9789627,0.017357761,False
0.042713568,0.043819092,0.99076426,0.019232627,False
0.04522613,0.043819092,1.0017642,0.021123921,False
0.047738694,0.043819092,1.0120535,0.02302714,False
0.050251257,0.043819092,1.0217081,0.024941908,False
0.05276382,0.043819092,1.0307933,0.026868515,False
0.055276383,0.043819092,1.0393645,0.028805722,False
0.057788946,0.043819092,1.0474699,0.030753775,False
0.060301505,0.043819092,1.0551516,0.032711994,False
0.06281407,0.043819092,1.0624462,0.034680434,False
0.06532663,0.043819092,1.0693864,0.03665898,False
0.0678392,0.043819092,1.0760006,0.038645923,False
0.07035176,0.043819092,1.082314,0.04064225,False
0.072864324,0.043819092,1.0883495,0.04264738,False
0.07537688,0.043819092,1.0941273,0.04466096,False
0.07788945,0.043819092,1.0996656,0.046682768,False
0.08040201,0.043819092,1.1049811,0.04871248,False
0.08291457,0.043819092,1.1100882,0.05075094,False
0.085427135,0.043819092,1.1150008,0.05279448,False
0.087939695,0.043819092,1.1197312,0.05484639,False
0.09045226,0.043819092,1.1242903,0.056905605,False
0.09296482,0.043819092,1.1286885,0.058971282,False
0.09547739,0.043819092,1.1329352,0.061043758,False
0.09798995,0.043819092,1.1370388,0.063123055,False
0.10050251,0.043819092,1.1410075,0.065208234,False
0.10301507,0.043819092,1.1448486,0.06729966,False
0.10552764,0.043819092,1.1485687,0.06939705,False
0.1080402,0.043819092,1.1521742,0.07150027,False
0.110552765,0.043819092,1.1556709,0.07360924,False
0.113065325,0.043819092,1.1590642,0.075723864,False
0.11557789,0.043819092,1.1623591,0.077843755,False
0.11809045,0.043819092,1.1655601,0.079969265,False
0.12060301,0.043819092,1.168672,0.08209977,False
0.12311558,0.043819092,1.1716986,0.08423551,False
0.12562814,0.043819092,1.1746436,0.08637657,False
0.1281407,0.043819092,1.1775109,0.08852228,False
0.13065326,0.043819092,1.1803036,0.090672344,False
0.13316582,0.043819092,1.183025,0.09282761,False
0.1356784,0.043819092,1.1856781,0.0949874,False
0.13819095,0.043819092,1.1882656,0.09715189,False
0.14070351,0.043819092,1.1907902,0.09932082,False
0.14321607,0.043819092,1.1932542,0.10149415,False
0.14572865,0.043819092,1.1956602,0.103671916,False
0.1482412,0.043819092,1.1980104,0.10585386,False
0.15075377,0.043819092,1.2003069,0.10804027,False
0.15326633,0.043819092,1.2025514,0.11023064,False
0.1557789,0.043819092,1.2047459,0.11242721,False
0.15829146,0.043819092,1.2068927,0.11462373,False
0.16080402,0.043819092,1.208993,0.11682612,False
0.16331658,0.043819092,1.2110485,0.11903269,False
0.16582914,0.043819092,1.2130606,0.121243,False
0.16834171,0.043819092,1.2150309,0.12345715,False
0.17085427,0.043819092,1.2169609,0.1256752,False
0.17336683,0.043819092,1.2188517,0.12789702,False
0.17587939,0.043819092,1.2207049,0.13012253,False
0.17839196,0.043819092,1.2225214,0.13235182,False
0.18090452,0.043819092,1.2243024,0.1345845,False
0.18341708,0.043819092,1.2260492,0.13682064,False
0.18592964,0.043819092,1.2277625,0.13906056,False
0.18844222,0.043819092,1.2294437,0.1413039,False
0.19095477,0.043819092,1.2310935,0.14355074,False
0.19346733,0.043819092,1.2327129,0.14580104,False
0.1959799,0.043819092,1.2343029,0.14805487,False
0.19849247,0.043819092,1.2358642,0.1503117,False
0.20100503,0.043819092,1.2373976,0.15257233,False
0.20351759,0.043819092,1.2389038,0.15483612,False
0.20603015,0.043819092,1.2403839,0.15710326,False
0.2085427,0.043819092,1.2418382,0.1593735,False
0.21105528,0.043819092,1.2432678,0.16164708,False
0.21356784,0.043819092,1.2446738,0.16392195,False
0.2160804,0.043819092,1.2460548,0.16620399,False
0.21859296,0.043819092,1.2474134,0.16848737,False
0.22110553,0.043819092,1.2487497,0.17077377,False
0.22361809,0.043819092,1.2500641,0.17306343,False
0.22613065,0.043819092,1.2513574,0.17535597,False
0.22864321,0.043819092,1.25263,0.17765182,False
0.23115578,0.043819092,1.2538823,0.17995055,False
0.23366834,0.043819092,1.2551148,0.18225259,False
0.2361809,0.043819092,1.2563281,0.18455747,False
0.23869346,0.043819092,1.2575226,0.1868654,False
0.24120602,0.043819092,1.2586988,0.1891766,False
0.2437186,0.043819092,1.259857,0.19149058,False
0.24623115,0.043819092,1.2609979,0.19380744,False
0.24874371,0.043819092,1.2621216,0.19612747,False
0.2512563,0.043819092,1.2632285,0.19845039,False
0.25376883,0.043819092,1.2643192,0.20077643,False
0.2562814,0.043819092,1.2653937,0.20310533,False
0.25879398,0.043819092,1.2664528,0.2054371,False
0.26130652,0.043819092,1.2674968,0.20777158,False
0.2638191,0.043819092,1.2685254,0.21010934,False
0.26633164,0.043819092,1.2695395,0.21244974,False
0.26884422,0.043819092,1.2705392,0.21479394,False
0.2713568,0.043819092,1.2715253,0.21713945,False
0.27386934,0.043819092,1.2724974,0.21948834,False
0.2763819,0.043819092,1.273456,0.22184063,False
0.27889448,0.043819092,1.2744015,0.22419529,False
0.28140703,0.043819092,1.2753341,0.22655304,False
0.2839196,0.043819092,1.2755005,0.22731856,True
0.28643215,0.043819092,1.2755005,0.22772914,True
0.28894472,0.043819092,1.2755005,0.2281403,True
0.2914573,0.043819092,1.2755005,0.2285519,True
0.29396984,0.043819092,1.2755005,0.22896469,True
0.2964824,0.043819092,1.2755005,0.22937803,True
0.29899496,0.043819092,1.2755005,0.22979254,True
0.30150753,0.043819092,1.2755005,0.23020758,True
0.3040201,0.043819092,1.2755005,0.23062322,True
0.30653265,0.043819092,1.2755005,0.23103997,True
0.30904523,0.043819092,1.2755005,0.23145811,True
0.3115578,0.043819092,1.2755005,0.23187673,True
0.31407034,0.043819092,1.2755005,0.2322961,True
0.31658292,0.043819092,1.2755005,0.2327377,True
0.31909546,0.043819092,1.2755005,0.23315048,True
0.32160804,0.043819092,1.2755005,0.23356488,True
0.3241206,0.043819092,1.2755005,0.23398013,True
0.32663316,0.043819092,1.2755005,0.2344095,True
0.32914573,0.043819092,1.2755005,0.23483564,True
0.33165827,0.043819092,1.2755005,0.23526315,True
0.33417085,0.043819092,1.2755005,0.23569171,True
0.33668342,0.043819092,1.2755005,0.23612206,True
0.33919597,0.043819092,1.2755005,0.23655324,True
0.34170854,0.043819092,1.2755005,0.2369858,True
0.34422112,0.043819092,1.2755005,0.23741955,True
0.34673366,0.043819092,1.2755005,0.23782942,True
0.34924623,0.043819092,1.2755005,0.23825836,True
0.35175878,0.043819092,1.2755005,0.23868883,True
0.35427135,0.043819092,1.2755005,0.23911534,True
0.35678393,0.043819092,1.2755005,0.23960893,True
0.35929647,0.043819092,1.2755005,0.24005134,True
0.36180905,0.043819092,1.2755005,0.24049525,True
0.3643216,0.043819092,1.2755005,0.24094108,True
0.36683416,0.043819092,1.2755005,0.2413873,True
0.36934674,0.043819092,1.2755005,0.24183592,True
0.37185928,0.043819092,1.2755005,0.24228616,True
0.37437186,0.043819092,1.2755005,0.24273838,True
0.37688443,0.043819092,1.2755005,0.24319182,True
0.37939698,0.043819092,1.2755005,0.24364695,True
0.38190955,0.043819092,1.2755005,0.24410376,True
0.3844221,0.043819092,1.2755005,0.24459872,True
0.38693467,0.043819092,1.2755005,0.2450519,True
0.38944724,0.043819092,1.2755005,0.24550696,True
0.3919598,0.043819092,1.2755005,0.24594887,True
0.39447236,0.043819092,1.2755005,0.24641442,True
0.39698493,0.043819092,1.2755005,0.24688213,True
0.39949748,0.043819092,1.2755005,0.24739888,True
0.40201005,0.043819092,1.2755005,0.24786326,True
0.4045226,0.043819092,1.2755005,0.24829568,True
0.40703517,0.043819092,1.2755005,0.24877095,True
0.40954775,0.043819092,1.2755005,0.24924809,True
0.4120603,0.043819092,1.2755005,0.24972722,True
0.41457286,0.043819092,1.2755005,0.25020835,True
0.4170854,0.043819092,1.2755005,0.25069138,True
0.41959798,0.043819092,1.2755005,0.25117669,True
0.42211056,0.043819092,1.2755005,0.2516642,True
0.4246231,0.043819092,1.2755005,0.25215322,True
0.42713568,0.043819092,1.2755005,0.25264475,True
0.42964825,0.043819092,1.2755005,0.2531386,True
0.4321608,0.043819092,1.2755005,0.25363433,True
0.43467337,0.043819092,1.2755005,0.2541322,True
0.4371859,0.043819092,1.2755005,0.25463292,True
0.4396985,0.043819092,1.2755005,0.25513533,True
0.44221106,0.043819092,1.2755005,0.25564012,True
0.4447236,0.043819092,1.2755005,0.25614715,True
0.44723618,0.043819092,1.2755005,0.25665635,True
0.44974872,0.043819092,1.2755005,0.2571683,True
0.4522613,0.043819092,1.2755005,0.25764596,True
0.45477387,0.043819092,1.2755005,0.25815663,True
0.45728642,0.043819092,1.2755005,0.25871718,True
0.459799,0.043819092,1.2755005,0.25923857,True
0.46231157,0.043819092,1.2755005,0.25976214,True
0.4648241,0.043819092,1.2755005,0.2602883,True
0.46733668,0.043819092,1.2755005,0.26081705,True
0.46984923,0.043819092,1.2755005,0.26134855,True
0.4723618,0.043819092,1.2755005,0.2618825,True
0.47487438,0.043819092,1.2755005,0.26241896,True
0.47738692,0.043819092,1.2755005,0.2629579,True
0.4798995,0.043819092,1.2755005,0.26353332,True
0.48241204,0.043819092,1.2755005,0.2640717,True
0.4849246,0.043819092,1.2755005,0.26461264,True
0.4874372,0.043819092,1.2755005,0.26515663,True
0.48994973,0.043819092,1.2755005,0.26569307,True
0.4924623,0.043819092,1.2755005,0.26624838,True
0.49497488,0.043819092,1.2755005,0.26680666,True
0.49748743,0.043819092,1.2755005,0.2673677,True
0.5,0.043819092,1.2755005,0.26793146,True
0.0,0.044120602,0.008825529,6.097107e-07,False
0.0025125628,0.044120602,0.40650928,6.1949567e-07,False
0.0050251256,0.044120602,0.53775793,6.456633e-07,False
0.007537688,0.044120602,0.62311465,6.882279e-07,False
0.010050251,0.044120602,0.6860699,7.5626735e-07,False
0.012562814,0.044120602,0.7356242,8.379708e-07,False
0.015075376,0.044120602,0.7762569,1.1620114e-06,False
0.01758794,0.044120602,0.8101961,0.0008139319,False
0.020100502,0.044120602,0.8389543,0.0026769713,False
0.022613065,0.044120602,0.86407304,0.004513273,False
0.025125628,0.044120602,0.88629824,0.0063394755,False
0.027638191,0.044120602,0.9061721,0.008165732,False
0.030150753,0.044120602,0.92410135,0.009996008,False
0.032663316,0.044120602,0.94039756,0.011834952,False
0.03517588,0.044120602,0.95530516,0.01368462,False
0.03768844,0.044120602,0.969019,0.01554589,False
0.040201005,0.044120602,0.98169696,0.017417856,False
0.042713568,0.044120602,0.9934679,0.019302625,False
0.04522613,0.044120602,1.0044395,0.02119929,False
0.047738694,0.044120602,1.0147012,0.02310776,False
0.050251257,0.044120602,1.0243294,0.025027638,False
0.05276382,0.044120602,1.0333887,0.026959283,False
0.055276383,0.044120602,1.0419351,0.028901318,False
0.057788946,0.044120602,1.0500163,0.030854097,False
0.060301505,0.044120602,1.0576748,0.03281715,False
0.06281407,0.044120602,1.0649469,0.034790244,False
0.06532663,0.044120602,1.0718651,0.03677325,False
0.0678392,0.044120602,1.078458,0.038764518,False
0.07035176,0.044120602,1.0847509,0.04076533,False
0.072864324,0.044120602,1.0907664,0.042774875,False
0.07537688,0.044120602,1.0965248,0.044792753,False
0.07788945,0.044120602,1.1020443,0.046818573,False
0.08040201,0.044120602,1.1073414,0.04885243,False
0.08291457,0.044120602,1.1124308,0.050895527,False
0.085427135,0.044120602,1.1173263,0.05294248,False
0.087939695,0.044120602,1.1220397,0.05499869,False
0.09045226,0.044120602,1.1265825,0.057061736,False
0.09296482,0.044120602,1.1309646,0.059131276,False
0.09547739,0.044120602,1.1351956,0.061207723,False
0.09798995,0.044120602,1.1392841,0.063290834,False
0.10050251,0.044120602,1.1432381,0.06537991,False
0.10301507,0.044120602,1.1470647,0.06747486,False
0.10552764,0.044120602,1.1507708,0.069576,False
0.1080402,0.044120602,1.1543626,0.07168283,False
0.110552765,0.044120602,1.1578459,0.0737955,False
0.113065325,0.044120602,1.1612259,0.075913645,False
0.11557789,0.044120602,1.164508,0.078036964,False
0.11809045,0.044120602,1.1676966,0.08016586,False
0.12060301,0.044120602,1.1707962,0.08230025,False
0.12311558,0.044120602,1.1738106,0.08443954,False
0.12562814,0.044120602,1.176744,0.08658363,False
0.1281407,0.044120602,1.1795998,0.088732325,False
0.13065326,0.044120602,1.1823813,0.090886325,False
0.13316582,0.044120602,1.1850917,0.09304477,False
0.1356784,0.044120602,1.1877339,0.09520802,False
0.13819095,0.044120602,1.1903108,0.097375736,False
0.14070351,0.044120602,1.192825,0.09954808,False
0.14321607,0.044120602,1.1952789,0.10172472,False
0.14572865,0.044120602,1.1976749,0.103905745,False
0.1482412,0.044120602,1.2000153,0.10609103,False
0.15075377,0.044120602,1.2023021,0.10828036,False
0.15326633,0.044120602,1.2045368,0.11047545,False
0.1557789,0.044120602,1.2067227,0.112671524,False
0.15829146,0.044120602,1.2088602,0.11487321,False
0.16080402,0.044120602,1.2109514,0.11707896,False
0.16331658,0.044120602,1.212998,0.11928858,False
0.16582914,0.044120602,1.2150016,0.12150202,False
0.16834171,0.044120602,1.2169635,0.12371917,False
0.17085427,0.044120602,1.2188852,0.12594034,False
0.17336683,0.044120602,1.2207679,0.12816507,False
0.17587939,0.044120602,1.2226129,0.13039398,False
0.17839196,0.044120602,1.2244214,0.13262594,False
0.18090452,0.044120602,1.2261947,0.13486159,False
0.18341708,0.044120602,1.2279338,0.1371009,False
0.18592964,0.044120602,1.2296396,0.13934381,False
0.18844222,0.044120602,1.2313133,0.14159001,False
0.19095477,0.044120602,1.2329559,0.14383982,False
0.19346733,0.044120602,1.2345681,0.14609309,False
0.1959799,0.044120602,1.2361509,0.14834961,False
0.19849247,0.044120602,1.2377052,0.15060973,False
0.20100503,0.044120602,1.2392318,0.15287307,False
0.20351759,0.044120602,1.2407312,0.15513977,False
0.20603015,0.044120602,1.2422045,0.15740986,False
0.2085427,0.044120602,1.2436525,0.15968305,False
0.21105528,0.044120602,1.2450762,0.16195706,False
0.21356784,0.044120602,1.2464744,0.16423927,False
0.2160804,0.044120602,1.2478497,0.16652216,False
0.21859296,0.044120602,1.2492023,0.16880834,False
0.22110553,0.044120602,1.2505325,0.17109747,False
0.22361809,0.044120602,1.251841,0.17339003,False
0.22613065,0.044120602,1.2531282,0.17568538,False
0.22864321,0.044120602,1.2543949,0.17798392,False
0.23115578,0.044120602,1.2556413,0.18028563,False
0.23366834,0.044120602,1.2568682,0.1825905,False
0.2361809,0.044120602,1.2580758,0.18489797,False
0.23869346,0.044120602,1.2592648,0.18720885,False
0.24120602,0.044120602,1.2604356,0.18952265,False
0.2437186,0.044120602,1.2615885,0.19183953,False
0.24623115,0.044120602,1.2627238,0.19415931,False
0.24874371,0.044120602,1.2638421,0.19648203,False
0.2512563,0.044120602,1.264944,0.19880769,False
0.25376883,0.044120602,1.2660295,0.20113645,False
0.2562814,0.044120602,1.267099,0.20346789,False
0.25879398,0.044120602,1.2681533,0.20580235,False
0.26130652,0.044120602,1.2691917,0.20813997,False
0.2638191,0.044120602,1.2702154,0.2104822,False
0.26633164,0.044120602,1.2712251,0.21282336,False
0.26884422,0.044120602,1.2722201,0.21516952,False
0.2713568,0.044120602,1.2732013,0.21751854,False
0.27386934,0.044120602,1.2741687,0.21987021,False
0.2763819,0.044120602,1.2751228,0.22222504,False
0.27889448,0.044120602,1.2755005,0.22341402,True
0.28140703,0.044120602,1.2755005,0.22381775,True
0.2839196,0.044120602,1.2755005,0.22422238,True
0.28643215,0.044120602,1.2755005,0.22462708,True
0.28894472,0.044120602,1.2755005,0.2250327,True
0.2914573,0.044120602,1.2755005,0.22543885,True
0.29396984,0.044120602,1.2755005,0.22584596,True
0.2964824,0.044120602,1.2755005,0.22625414,True
0.29899496,0.044120602,1.2755005,0.2266626,True
0.30150753,0.044120602,1.2755005,0.22707197,True
0.3040201,0.044120602,1.2755005,0.22748192,True
0.30653265,0.044120602,1.2755005,0.22789358,True
0.30904523,0.044120602,1.2755005,0.22830556,True
0.3115578,0.044120602,1.2755005,0.22871841,True
0.31407034,0.044120602,1.2755005,0.22917251,True
0.31658292,0.044120602,1.2755005,0.22957881,True
0.31909546,0.044120602,1.2755005,0.22998594,True
0.32160804,0.044120602,1.2755005,0.2303947,True
0.3241206,0.044120602,1.2755005,0.23079747,True
0.32663316,0.044120602,1.2755005,0.2312167,True
0.32914573,0.044120602,1.2755005,0.23163703,True
0.33165827,0.044120602,1.2755005,0.23205866,True
0.33417085,0.044120602,1.2755005,0.2324821,True
0.33668342,0.044120602,1.2755005,0.23290586,True
0.33919597,0.044120602,1.2755005,0.2333312,True
0.34170854,0.044120602,1.2755005,0.23375776,True
0.34422112,0.044120602,1.2755005,0.23417944,True
0.34673366,0.044120602,1.2755005,0.23460113,True
0.34924623,0.044120602,1.2755005,0.23502429,True
0.35175878,0.044120602,1.2755005,0.2354434,True
0.35427135,0.044120602,1.2755005,0.2358697,True
0.35678393,0.044120602,1.2755005,0.23629731,True
0.35929647,0.044120602,1.2755005,0.23678161,True
0.36180905,0.044120602,1.2755005,0.23721996,True
0.3643216,0.044120602,1.2755005,0.23765859,True
0.36683416,0.044120602,1.2755005,0.23809932,True
0.36934674,0.044120602,1.2755005,0.2385419,True
0.37185928,0.044120602,1.2755005,0.2389865,True
0.37437186,0.044120602,1.2755005,0.23943204,True
0.37688443,0.044120602,1.2755005,0.23987941,True
0.37939698,0.044120602,1.2755005,0.24032827,True
0.38190955,0.044120602,1.2755005,0.24077894,True
0.3844221,0.044120602,1.2755005,0.24127764,True
0.38693467,0.044120602,1.2755005,0.2417246,True
0.38944724,0.044120602,1.2755005,0.24214114,True
0.3919598,0.044120602,1.2755005,0.24259879,True
0.39447236,0.044120602,1.2755005,0.243058,True
0.39698493,0.044120602,1.2755005,0.24351943,True
0.39949748,0.044120602,1.2755005,0.24398203,True
0.40201005,0.044120602,1.2755005,0.24444704,True
0.4045226,0.044120602,1.2755005,0.24491373,True
0.40703517,0.044120602,1.2755005,0.24538252,True
0.40954775,0.044120602,1.2755005,0.24585307,True
0.4120603,0.044120602,1.2755005,0.24632575,True
0.41457286,0.044120602,1.2755005,0.24680024,True
0.4170854,0.044120602,1.2755005,0.24727678,True
0.41959798,0.044120602,1.2755005,0.24775551,True
0.42211056,0.044120602,1.2755005,0.24823633,True
0.4246231,0.044120602,1.2755005,0.24871875,True
0.42713568,0.044120602,1.2755005,0.24920356,True
0.42964825,0.044120602,1.2755005,0.24969068,True
0.4321608,0.044120602,1.2755005,0.25017968,True
0.43467337,0.044120602,1.2755005,0.2506708,True
0.4371859,0.044120602,1.2755005,0.25116462,True
0.4396985,0.044120602,1.2755005,0.25166017,True
0.44221106,0.044120602,1.2755005,0.25215808,True
0.4447236,0.044120602,1.2755005,0.25265822,True
0.44723618,0.044120602,1.2755005,0.25316066,True
0.44974872,0.044120602,1.2755005,0.25364617,True
0.4522613,0.044120602,1.2755005,0.2541472,True
0.45477387,0.044120602,1.2755005,0.25465086,True
0.45728642,0.044120602,1.2755005,0.25515673,True
0.459799,0.044120602,1.2755005,0.2557075,True
0.46231157,0.044120602,1.2755005,0.25622398,True
0.4648241,0.044120602,1.2755005,0.25674307,True
0.46733668,0.044120602,1.2755005,0.25726476,True
0.46984923,0.044120602,1.2755005,0.25778875,True
0.4723618,0.044120602,1.2755005,0.2583154,True
0.47487438,0.044120602,1.2755005,0.25884455,True
0.47738692,0.044120602,1.2755005,0.2593763,True
0.4798995,0.044120602,1.2755005,0.2599105,True
0.48241204,0.044120602,1.2755005,0.26048493,True
0.4849246,0.044120602,1.2755005,0.26098686,True
0.4874372,0.044120602,1.2755005,0.26152933,True
0.48994973,0.044120602,1.2755005,0.26207408,True
0.4924623,0.044120602,1.2755005,0.26262188,True
0.49497488,0.044120602,1.2755005,0.26317257,True
0.49748743,0.044120602,1.2755005,0.26372594,True
0.5,0.044120602,1.2755005,0.26428214,True
0.0,0.044422112,0.008885835,6.030805e-07,False
0.0025125628,0.044422112,0.4088707,6.156405e-07,False
0.0050251256,0.044422112,0.5405369,6.4157086e-07,False
0.007537688,0.044422112,0.62605315,6.807877e-07,False
0.010050251,0.044422112,0.6890624,8.588903e-07,False
0.012562814,0.044422112,0.7386422,8.3307566e-07,False
0.015075376,0.044422112,0.77927005,9.3869977e-07,False
0.01758794,0.044422112,0.8131869,0.0008199923,False
0.020100502,0.044422112,0.84191763,0.002690451,False
0.022613065,0.044422112,0.8670055,0.004533698,False
0.025125628,0.044422112,0.8891981,0.0063667586,False
0.027638191,0.044422112,0.90903896,0.008199569,False
0.030150753,0.044422112,0.926935,0.010036293,False
0.032663316,0.044422112,0.9431988,0.011881346,False
0.03517588,0.044422112,0.95807457,0.013737384,False
0.03768844,0.044422112,0.9717573,0.015603969,False
0.040201005,0.044422112,0.984405,0.017481592,False
0.042713568,0.044422112,0.99614674,0.01937148,False
0.04522613,0.044422112,1.00709,0.021273658,False
0.047738694,0.044422112,1.0173243,0.023187043,False
0.050251257,0.044422112,1.0269259,0.02511234,False
0.05276382,0.044422112,1.0359596,0.02704849,False
0.055276383,0.044422112,1.044481,0.0289955,False
0.057788946,0.044422112,1.0525383,0.030953255,False
0.060301505,0.044422112,1.0601734,0.032920904,False
0.06281407,0.044422112,1.067423,0.034898352,False
0.06532663,0.044422112,1.0743195,0.036885254,False
0.0678392,0.044422112,1.0808913,0.038881525,False
0.07035176,0.044422112,1.0871636,0.040886886,False
0.072864324,0.044422112,1.0931592,0.042900626,False
0.07537688,0.044422112,1.0988983,0.044922575,False
0.07788945,0.044422112,1.1043992,0.04695274,False
0.08040201,0.044422112,1.1096779,0.048991874,False
0.08291457,0.044422112,1.1147499,0.051035956,False
0.085427135,0.044422112,1.119628,0.053088814,False
0.087939695,0.044422112,1.1243246,0.055148914,False
0.09045226,0.044422112,1.1288509,0.057215713,False
0.09296482,0.044422112,1.1332173,0.059289165,False
0.09547739,0.044422112,1.1374329,0.061369523,False
0.09798995,0.044422112,1.1415062,0.06345633,False
0.10050251,0.044422112,1.1454456,0.06554886,False
0.10301507,0.044422112,1.1492579,0.06764773,False
0.10552764,0.044422112,1.1529499,0.06975237,False
0.1080402,0.044422112,1.156528,0.07186297,False
0.110552765,0.044422112,1.1599979,0.07397912,False
0.113065325,0.044422112,1.163365,0.07610086,False
0.11557789,0.044422112,1.1666344,0.07822776,False
0.11809045,0.044422112,1.1698104,0.080360316,False
0.12060301,0.044422112,1.1728978,0.08249802,False
0.12311558,0.044422112,1.1759005,0.08464068,False
0.12562814,0.044422112,1.1788222,0.08678785,False
0.1281407,0.044422112,1.1816665,0.08894008,False
0.13065326,0.044422112,1.1844368,0.0910976,False
0.13316582,0.044422112,1.1871362,0.09325935,False
0.1356784,0.044422112,1.1897678,0.0954258,False
0.13819095,0.044422112,1.1923342,0.0975968,False
0.14070351,0.044422112,1.1948379,0.09977248,False
0.14321607,0.044422112,1.1972818,0.10195221,False
0.14572865,0.044422112,1.1996679,0.104136474,False
0.1482412,0.044422112,1.2019986,0.10632479,False
0.15075377,0.044422112,1.2042754,0.10851888,False
0.15326633,0.044422112,1.2065016,0.11071408,False
0.1557789,0.044422112,1.2086779,0.11291487,False
0.15829146,0.044422112,1.2108064,0.11511968,False
0.16080402,0.044422112,1.2128888,0.11732837,False
0.16331658,0.044422112,1.2149266,0.11954108,False
0.16582914,0.044422112,1.2169217,0.12175766,False
0.16834171,0.044422112,1.2188752,0.12397787,False
0.17085427,0.044422112,1.2207886,0.126202,False
0.17336683,0.044422112,1.222663,0.12842998,False
0.17587939,0.044422112,1.2245002,0.13066152,False
0.17839196,0.044422112,1.2263008,0.1328966,False
0.18090452,0.044422112,1.2280663,0.1351352,False
0.18341708,0.044422112,1.2297978,0.13737762,False
0.18592964,0.044422112,1.2314962,0.13962324,False
0.18844222,0.044422112,1.2331625,0.1418725,False
0.19095477,0.044422112,1.2347978,0.14412527,False
0.19346733,0.044422112,1.2364029,0.14638127,False
0.1959799,0.044422112,1.2379787,0.14864083,False
0.19849247,0.044422112,1.2395262,0.15090388,False
0.20100503,0.044422112,1.2410458,0.1531701,False
0.20351759,0.044422112,1.2425386,0.15543954,False
0.20603015,0.044422112,1.2440053,0.1577124,False
0.2085427,0.044422112,1.2454467,0.15998863,False
0.21105528,0.044422112,1.2468634,0.16226788,False
0.21356784,0.044422112,1.2482558,0.16455063,False
0.2160804,0.044422112,1.249625,0.16683634,False
0.21859296,0.044422112,1.2509714,0.16912505,False
0.22110553,0.044422112,1.2522955,0.17141703,False
0.22361809,0.044422112,1.253598,0.17371231,False
0.22613065,0.044422112,1.2548794,0.17601053,False
0.22864321,0.044422112,1.2561402,0.17831196,False
0.23115578,0.044422112,1.257381,0.18061638,False
0.23366834,0.044422112,1.2586021,0.18292391,False
0.2361809,0.044422112,1.2598041,0.18523434,False
0.23869346,0.044422112,1.2609876,0.18754783,False
0.24120602,0.044422112,1.2621529,0.18986456,False
0.2437186,0.044422112,1.2633004,0.19218391,False
0.24623115,0.044422112,1.2644305,0.19450638,False
0.24874371,0.044422112,1.2655438,0.19683191,False
0.2512563,0.044422112,1.2666403,0.19916032,False
0.25376883,0.044422112,1.2677209,0.20149109,False
